n,mae,rmse,calibration_in_the_large,calibration_slope,residual_age_slope,residual_age_correlation,latent_mae,latent_rmse,outcome_beta_unadjusted,outcome_p_unadjusted,outcome_beta_age_adjusted,outcome_se_age_adjusted,outcome_p_age_adjusted,outcome_ci_low_age_adjusted,outcome_ci_high_age_adjusted,scenario,method,replication,seed,association_target,association_error_age_adjusted,association_detected_age_adjusted,latent_target_in_ci
500.0,5.733919668930718,7.0797033871037645,0.033723118532449456,0.8653686769095341,-0.13463132309046588,-0.33722285017060516,4.961016846683267,6.115825052328396,-0.6264034843291393,0.0027601528656531235,3.596522110464448,0.3950723748664243,2.1247333657817274e-18,2.820304209658624,4.372740011270272,age_confounding,raw_lasso,17,219868666,4.146317519775474,-0.549795409311026,True,True
500.0,5.398678750188827,6.669879019622334,0.10551043981420347,1.0132035534189427,0.013203553418942748,0.03510817320924681,4.412415546619683,5.5286539492775955,0.9116249533737982,3.258270401572856e-06,3.596522110464447,0.3950723748664243,2.1247333657817505e-18,2.820304209658623,4.372740011270271,age_confounding,residual_correction,17,219868666,4.146317519775474,-0.5497954093110269,True,True
500.0,5.735389151759028,7.0813493326229695,0.0344790121864341,0.8666282736799146,-0.13337172632008543,-0.33399034921671633,4.958625257884879,6.11246853379482,-0.6121720467381294,0.0034559226273436173,3.6017570672589567,0.39564742674977355,2.1247333657817274e-18,2.824409334062552,4.379104800455361,age_confounding,linear_recalibration,17,219868666,4.146317519775474,-0.5445604525165173,True,True
500.0,6.264328128196356,7.7218973565914135,0.09768414472599338,0.9998196995135031,-0.00018030048649686492,-0.0004140841845196798,5.111635989040542,6.327505275947188,0.8921517484213417,8.802349800952356e-05,4.152859367225308,0.457938823067046,2.7968122416521713e-18,3.253124699472913,5.052594034977703,age_confounding,umlr_oracle,17,219868666,4.146317519775474,0.006541847449834215,True,True
500.0,5.773785673898377,7.195014267537983,0.9145526320666018,0.8280697658913332,-0.1719302341086668,-0.42392527227113,4.79639267493278,5.987215713053237,-1.0457773067785496,1.1675405544504726e-06,3.5076038896578967,0.38992066774319556,4.957290535097853e-18,2.7415077982803098,4.273699981035484,age_confounding,raw_lasso,18,1453996898,4.416805520466757,-0.9092016308088602,True,False
500.0,5.2042657979888,6.491097167678251,0.22808151026319262,1.0313120805099758,0.031312080509975804,0.08493638020291652,4.232972408458464,5.308918311622555,1.1030979425478733,1.4724111403498447e-08,3.507603889657896,0.38992066774319556,4.957290535097853e-18,2.741507798280309,4.273699981035483,age_confounding,residual_correction,18,1453996898,4.416805520466757,-0.9092016308088611,True,False
500.0,5.771373309864559,7.193971142637628,0.910286327744446,0.82950408604063,-0.17049591395937003,-0.4204185122142884,4.791048967876431,5.981865977938407,-1.0292750173481455,1.727825018504594e-06,3.5136794972237326,0.3905960589884843,4.957290535097688e-18,2.746256431833301,4.281102562614164,age_confounding,linear_recalibration,18,1453996898,4.416805520466757,-0.9031260232430243,True,False
500.0,6.851271463174762,8.510522536868145,0.16939709409600065,1.0767016478189524,0.07670164781895239,0.15862300867818704,5.544538983132574,6.928427678301679,1.81549246165425,7.146526168588864e-13,4.563887928664708,0.5067098116870691,4.540214277486493e-18,3.5683305286353253,5.559445328694091,age_confounding,umlr_oracle,18,1453996898,4.416805520466757,0.14708240819795115,True,True
500.0,6.023785577222093,7.497297396655674,-0.3672011997071228,0.773556249692666,-0.226443750307334,-0.5295173069052039,5.144985161625035,6.4068086482615705,-1.4095693588640372,3.226090850329449e-10,3.6605762722587807,0.3493976401991532,2.4274558293915317e-23,2.9740977430688007,4.347054801448761,age_confounding,raw_lasso,19,289877470,4.777444501326387,-1.116868229067606,True,False
500.0,5.109170796108322,6.414612724515365,0.08262783251939723,0.9492900323800251,-0.05070996761997493,-0.13844011760058653,4.164208837834931,5.199043761741621,0.40219392787658986,0.03959797971988473,3.6605762722587794,0.3493976401991532,2.4274558293916246e-23,2.9740977430688,4.347054801448759,age_confounding,residual_correction,19,289877470,4.777444501326387,-1.1168682290676073,True,False
500.0,6.0210702229434645,7.494414418225514,-0.36381366412371235,0.7747514280392793,-0.22524857196072068,-0.526913960829548,5.137747937377346,6.398851350080279,-1.3958182602989253,4.783262816174735e-10,3.6662320232122068,0.3499374748835601,2.4274558293917163e-23,2.9786928545744447,4.353771191849969,age_confounding,linear_recalibration,19,289877470,4.777444501326387,-1.11121247811418,True,False
500.0,6.168759438485544,7.747923272217053,0.09685641583856316,0.9307194030666381,-0.06928059693336186,-0.156589732207527,4.87625792694719,6.095137564822644,0.39651881037545395,0.09324271047934737,4.395789515392398,0.4211562222771953,3.4125852358463594e-23,3.568323411547894,5.223255619236902,age_confounding,umlr_oracle,19,289877470,4.777444501326387,-0.38165498593398883,True,True
500.0,5.67391213712206,7.020043967418781,0.5747658577588541,0.8085633447618464,-0.19143665523815356,-0.4852205512037042,4.821087869306846,6.060885928132111,-1.3318956261975146,9.909327403076959e-11,2.9846603702413894,0.36397424859592875,2.0626015320259373e-15,2.269542469912288,3.6997782705704907,age_confounding,raw_lasso,20,1409522366,4.12799062983367,-1.1433302595922807,True,False
500.0,4.989902936095788,6.159910511546684,0.5603771337306322,0.9744862999079437,-0.025513700092056335,-0.07375593414147077,4.031945012560997,5.140044890782486,0.4044170356920065,0.027870069865761203,2.984660370241388,0.3639742485959287,2.0626015320259788e-15,2.2695424699122873,3.699778270570489,age_confounding,residual_correction,20,1409522366,4.12799062983367,-1.143330259592282,True,False
500.0,5.671789373230119,7.01767421906483,0.5755186524563699,0.8098105253846857,-0.19018947461531432,-0.4822275638141455,4.8146807109861935,6.054484020623858,-1.317808793402192,1.5605881642785896e-10,2.9892641042637598,0.3645356661187512,2.0626015320258963e-15,2.2730431596350207,3.705485048892499,age_confounding,linear_recalibration,20,1409522366,4.12799062983367,-1.1387265255699104,True,False
500.0,6.012416737143552,7.427083017714692,0.677225120998774,0.9754354579172363,-0.024564542082763707,-0.05889748590084784,4.750343622718606,6.0570286266933415,0.5519598305939263,0.012735479655166087,3.596390528594416,0.43936925432121227,2.2994869857891973e-15,2.7331403952912696,4.459640661897563,age_confounding,umlr_oracle,20,1409522366,4.12799062983367,-0.5316001012392539,True,True
500.0,5.859728147414389,7.376274742626735,0.32544671264006597,0.8248062782441176,-0.17519372175588244,-0.39936028186677586,4.7152706742800055,6.087593825275934,-0.8020910026214877,0.0005656190292938791,4.024653016699803,0.39006345037513385,9.54375079703017e-23,3.258276393344064,4.791029640055543,age_confounding,raw_lasso,21,3348606111,4.251318744304871,-0.22666572760506742,True,True
500.0,5.438099688564746,6.763050886810003,0.21726103879772699,0.9868311464858854,-0.013168853514114565,-0.032725765872247146,4.143676883349887,5.254716281474752,0.8682579361716161,4.53889738641808e-05,4.024653016699804,0.39006345037513385,9.543750797030172e-23,3.258276393344065,4.791029640055543,age_confounding,residual_correction,21,3348606111,4.251318744304871,-0.22666572760506654,True,True
500.0,5.860481472711293,7.377293665641933,0.3249256883172713,0.8260618723096705,-0.17393812769032946,-0.39644200467141866,4.711469714076991,6.083094984933108,-0.7876184085756349,0.000713946621307101,4.030779704356008,0.3906572399308133,9.54375079703017e-23,3.2632364337939546,4.798322974918062,age_confounding,linear_recalibration,21,3348606111,4.251318744304871,-0.22053903994886248,True,True
500.0,6.338259977981572,7.899788254411634,0.27327973507257186,0.9612165334778083,-0.03878346652219167,-0.0825185304377927,4.823953335133707,6.12218662282323,0.7702341486486965,0.0020256013748448758,4.6902427211599464,0.4542145491803081,8.902634019349197e-23,3.7978253153633306,5.582660126956562,age_confounding,umlr_oracle,21,3348606111,4.251318744304871,0.4389239768550759,True,True
500.0,5.872580409583112,7.248414102623155,-0.7732258126112266,0.7976994344971957,-0.20230056550280429,-0.49519100132827043,5.013890579544066,6.194869997181402,-1.2348302962841327,3.411602698631134e-09,3.6999763693122985,0.35248822006893166,2.0427472099162906e-23,3.007425627607831,4.392527111016766,age_confounding,raw_lasso,22,178526848,4.19491696819479,-0.49494059888249176,True,True
500.0,5.100742927979963,6.359033559862195,-0.7805673460169322,0.955250782014175,-0.044749217985824985,-0.12509055178404088,4.0661326637132005,5.135362146204798,0.3751395229284492,0.04346665412132808,3.699976369312299,0.35248822006893166,2.0427472099162906e-23,3.007425627607832,4.392527111016766,age_confounding,residual_correction,22,178526848,4.19491696819479,-0.4949405988824913,True,True
500.0,5.870669041696832,7.246249220353528,-0.7744866907565414,0.798926286063078,-0.20107371393692197,-0.49234590948408585,5.007146445141603,6.187748591424275,-1.2210132204775588,5.09842661272613e-09,3.705666885822794,0.3530303424599538,2.0427472099162392e-23,3.0120510099021436,4.399282761743445,age_confounding,linear_recalibration,22,178526848,4.19491696819479,-0.4892500823719961,True,True
500.0,6.091425458429908,7.599883474026437,-0.9102941428013273,0.9535831978485834,-0.046416802151416636,-0.10852745163997275,4.776045349718699,6.036616615536469,0.5198167534407425,0.01918585055736435,4.418787956629945,0.42253556888267224,2.8620043114934276e-23,3.5886117834546027,5.248964129805287,age_confounding,umlr_oracle,22,178526848,4.19491696819479,0.22387098843515485,True,True
500.0,6.115634880311494,7.601904121767081,0.17634550897779006,0.7955027629847699,-0.20449723701523015,-0.4778325078898222,4.921459558723154,6.111533907557043,-1.2019186384961493,6.72773852429242e-08,3.707327196963879,0.36827502409685886,8.092572888402125e-22,2.9837593539317533,4.430895039996004,age_confounding,raw_lasso,23,2423869253,4.616005288897767,-0.9086780919338886,True,False
500.0,5.41311120396185,6.761434974021994,0.02478033861089365,0.9397154905446208,-0.06028450945537922,-0.15833011378153353,4.086236996058622,5.181952271581226,0.27694447925008003,0.16783135639741864,3.707327196963878,0.36827502409685886,8.092572888402322e-22,2.9837593539317524,4.430895039996003,age_confounding,residual_correction,23,2423869253,4.616005288897767,-0.9086780919338895,True,False
500.0,6.113713189389833,7.60057291219423,0.17502433697466444,0.7967043986476927,-0.2032956013523073,-0.4751060744503197,4.915491926262171,6.10531795343022,-1.188244034286301,9.501193670423608e-08,3.712927248630925,0.3688313168255706,8.092572888402717e-22,2.9882664302312856,4.437588067030564,age_confounding,linear_recalibration,23,2423869253,4.616005288897767,-0.9030780402668426,True,False
500.0,6.263184839070467,7.818855292467978,0.04754348700497619,0.9139200784799743,-0.08607992152002575,-0.19550616974426105,4.717625504389937,5.942314649533522,0.1477260953738334,0.5249574032283636,4.267711939431525,0.42278571584374647,6.412879292962578e-22,3.437044290361206,5.098379588501844,age_confounding,umlr_oracle,23,2423869253,4.616005288897767,-0.3482933494662426,True,True
500.0,5.789703924754864,7.367280845536107,-0.10354025183726075,0.8757256897294005,-0.12427431027059954,-0.28908807008481,4.51808489234212,5.623420501762351,-0.25248751410500825,0.26321981917616477,4.129233438453728,0.3955535002586965,3.3629727542812384e-23,3.3520702472004507,4.906396629707005,age_confounding,raw_lasso,24,1098822290,4.873704056903544,-0.7444706184498164,True,True
500.0,5.631501722868459,7.171000938738937,0.20197660106250415,1.074993385259656,0.07499338525965604,0.17927868253926477,4.323975452927343,5.392757359423121,1.7759006162897637,5.856981219513364e-17,4.129233438453726,0.3955535002586965,3.362972754281366e-23,3.352070247200449,4.906396629707003,age_confounding,residual_correction,24,1098822290,4.873704056903544,-0.7444706184498182,True,True
500.0,5.791604345085144,7.371103548062983,-0.10128324198179474,0.8771082033916427,-0.12289179660835725,-0.2857225536506275,4.51636712327552,5.621470463443681,-0.2368161315326913,0.29429688173998214,4.135752285291501,0.3961779630609976,3.362972754281366e-23,3.3573621816131336,4.914142388969868,age_confounding,linear_recalibration,24,1098822290,4.873704056903544,-0.7379517716120434,True,True
500.0,7.051289222778341,8.985393141588158,0.2536294346785041,1.0933102268676664,0.09331022686766643,0.17802392974735906,5.358619081628369,6.757269857047051,2.2185398150184663,7.362949422139412e-17,5.174006336538755,0.49577449639929133,3.448827182014385e-23,4.199934082060738,6.148078591016773,age_confounding,umlr_oracle,24,1098822290,4.873704056903544,0.3003022796352113,True,True
500.0,5.850599732259223,7.248172137092486,0.055014018398942655,0.8210041439442171,-0.17899585605578294,-0.4086943451230086,4.837556866303171,5.891281492594413,-0.8955780710114246,0.00016466746975408132,3.9013288468291822,0.39716694614158005,6.238858599325733e-21,3.1209956400143284,4.681662053644036,age_confounding,raw_lasso,25,632355438,4.5137267679037505,-0.6123979210745683,True,True
500.0,5.368207366151427,6.6318636301420915,0.22147638597989236,0.9747774616475846,-0.02522253835241539,-0.06297485259094936,4.188377873995196,5.16159094163974,0.7239985160493432,0.0008823498599861589,3.9013288468291805,0.39716694614158,6.238858599326029e-21,3.1209956400143266,4.681662053644034,age_confounding,residual_correction,25,632355438,4.5137267679037505,-0.61239792107457,True,True
500.0,5.851328641358718,7.248922383565332,0.05666761480154102,0.822197613320913,-0.177802386679087,-0.4059280365194838,4.83376554849897,5.887199604917897,-0.8815695498596265,0.00020915800164228882,3.907000092877639,0.397744295952969,6.238858599325879e-21,3.1255325388212736,4.688467646934004,age_confounding,linear_recalibration,25,632355438,4.5137267679037505,-0.6067266750261116,True,True
500.0,6.29202907405369,7.770726538749882,0.24728177864527798,0.9584455201767677,-0.04155447982323235,-0.08854170313249429,4.8270979121603235,5.975972049935746,0.7187473413609108,0.0049078473102266585,4.55872221562703,0.4645659045293244,6.780885157635064e-21,3.6459669987591514,5.471477432494909,age_confounding,umlr_oracle,25,632355438,4.5137267679037505,0.0449954477232799,True,True
500.0,5.950839702302722,7.345297243920634,0.03959801830345691,0.8832221086020142,-0.11677789139798578,-0.2759399210340269,4.647380728876133,5.7279288822532655,-0.3600252006075007,0.10671999024598029,4.00632760156432,0.4278976843306467,2.68799280820718e-19,3.165616219496398,4.847038983632242,age_confounding,raw_lasso,26,2299805178,4.567061695878642,-0.5607340943143218,True,True
500.0,5.716683750392502,7.105005578404299,-0.08417935827494728,1.0457399690021048,0.04573996900210475,0.11174263216784029,4.270609679270159,5.368416025064526,1.3365771618656213,2.836872825682605e-10,4.006327601564321,0.4278976843306467,2.68799280820718e-19,3.165616219496399,4.847038983632243,age_confounding,residual_correction,26,2299805178,4.567061695878642,-0.5607340943143209,True,True
500.0,5.953658498990379,7.349063917086036,0.03854376130491582,0.8845117354510629,-0.11548826454893713,-0.2727525217947759,4.645558091955055,5.726383909223983,-0.3453077941324319,0.122053280749615,4.012177395846803,0.42852247433192064,2.68799280820718e-19,3.1702384584900627,4.854116333203543,age_confounding,linear_recalibration,26,2299805178,4.567061695878642,-0.5548843000318389,True,True
500.0,6.899724018155335,8.579444316509226,-0.10500046389868663,1.0615309027072397,0.06153090270723971,0.12448689223461583,5.138041712579608,6.50125367494273,1.6763532293089678,5.308575347480537e-11,4.822105012366506,0.5160595084734351,3.12495062842049e-19,3.8081778085381663,5.836032216194845,age_confounding,umlr_oracle,26,2299805178,4.567061695878642,0.25504331648786405,True,True
500.0,5.403974367344762,6.898884017288985,0.5434210097217221,0.8497130174337252,-0.15028698256627482,-0.3780517924619854,4.455457068079608,5.730645039698303,-0.6653539668198046,0.00204145920702354,3.5318437027388585,0.362526938138998,1.2166864773331989e-20,2.8195694036235173,4.2441180018542,age_confounding,raw_lasso,27,3059720600,4.590627610014527,-1.0587839072756688,True,False
500.0,5.034624408756285,6.383075384073495,0.4067050625910626,1.0114314379267826,0.011431437926782584,0.03104641896157936,4.009569702927518,5.156315916819947,1.0294224286220568,2.0255969407486086e-07,3.531843702738859,0.36252693813899806,1.2166864773331989e-20,2.8195694036235173,4.244118001854201,age_confounding,residual_correction,27,3059720600,4.590627610014527,-1.0587839072756684,True,False
500.0,5.403361103074995,6.899403392616713,0.5429604236025324,0.8510090429515923,-0.1489909570484077,-0.37476122635401304,4.450698902218417,5.726591734141084,-0.6503844773847915,0.002579522840800327,3.537230650414077,0.3630798826662708,1.216686477333242e-20,2.823869954305357,4.250591346522797,age_confounding,linear_recalibration,27,3059720600,4.590627610014527,-1.0533969596004504,True,False
500.0,6.0721027876108895,7.689597216084338,0.4726176958951316,1.0232133245273254,0.023213324527325385,0.05232543662245847,4.73388283864149,6.102380993470968,1.33592520156089,2.0223742181483648e-08,4.242508038172931,0.4365824113217879,1.4925819266012834e-20,3.384733350789333,5.10028272555653,age_confounding,umlr_oracle,27,3059720600,4.590627610014527,-0.3481195718415959,True,True
500.0,5.831636867087074,7.348795329024576,-0.07079865978135834,0.8159081791970367,-0.18409182080296327,-0.433669635393042,4.821704798502633,5.975277429761181,-0.9700679951178813,1.0739858221247427e-05,3.424300985830965,0.3637636128700543,1.7858657247723628e-19,2.7095969317522584,4.139005039909671,age_confounding,raw_lasso,28,1092385868,4.327726594604187,-0.9034256087732224,True,False
500.0,5.2766951883515585,6.648457085117605,-0.5216919531823122,1.016915217470407,0.01691521747040703,0.04417925584557775,4.214527496210349,5.296934769373566,1.0542998265082137,9.938711927774763e-08,3.424300985830964,0.3637636128700543,1.7858657247724247e-19,2.7095969317522575,4.139005039909671,age_confounding,residual_correction,28,1092385868,4.327726594604187,-0.9034256087732233,True,False
500.0,5.830709478047655,7.34861307200807,-0.07470761286576101,0.8172864798411006,-0.1827135201588994,-0.43043568176747754,4.817199523422442,5.9703197088383355,-0.9546937181734063,1.4860677230066255e-05,3.430085602745679,0.36437811292617484,1.7858657247725068e-19,2.7141742105336286,4.14599699495773,age_confounding,linear_recalibration,28,1092385868,4.327726594604187,-0.8976409918585082,True,False
500.0,6.650036845008976,8.38140170682942,-0.6526158813079481,1.0332410732478658,0.03324107324786585,0.06886514295376071,5.2142400657949235,6.574458084351052,1.444979328649854,6.342911903677859e-09,4.30080548362853,0.4581533538769416,2.2075856014545152e-19,3.400649316764809,5.20096165049225,age_confounding,umlr_oracle,28,1092385868,4.327726594604187,-0.026921110975657747,True,True
500.0,6.01473536011456,7.398618673685934,0.267858513260411,0.8203905474674741,-0.17960945253252592,-0.4098724652932188,4.8253888638331555,6.056052909303453,-0.8121006218956198,0.0005406332884297092,4.527224975838628,0.39321639095556965,2.361010152045599e-27,3.754653616848592,5.299796334828664,age_confounding,raw_lasso,29,130203117,4.866322063968855,-0.3390970881302273,True,True
500.0,5.5414085010573535,6.78000935961465,0.020255507977841206,0.9587571114758876,-0.0412428885241124,-0.10263751118122036,4.137909241945454,5.243188755450108,0.6405009475763865,0.0029677482855014845,4.527224975838629,0.3932163909555697,2.361010152045599e-27,3.754653616848593,5.299796334828665,age_confounding,residual_correction,29,130203117,4.866322063968855,-0.33909708813022643,True,True
500.0,6.015617631975318,7.399304843136614,0.26552529482177295,0.821648522082971,-0.178351477917029,-0.4069593175043184,4.8197795785759645,6.050995503803217,-0.7972480828218413,0.0006853049619756461,4.534166955016507,0.39381934309799305,2.3610101520456645e-27,3.7604109466405538,5.30792296339246,age_confounding,linear_recalibration,29,130203117,4.866322063968855,-0.3321551089523487,True,True
500.0,6.345289440403696,7.765184968819278,0.04294843447209971,0.9357863468453077,-0.0642136531546923,-0.13953000471964258,4.713333751047102,5.9744916355958395,0.5519709308582356,0.025663027948420916,5.170884356891267,0.4480937005972661,1.8533633744415487e-27,4.290492879862477,6.051275833920057,age_confounding,umlr_oracle,29,130203117,4.866322063968855,0.30456229292241144,True,True
500.0,6.0072117133743825,7.450867081645131,0.3108773791970169,0.8354501544612395,-0.1645498455387605,-0.3918405486138053,5.056306477811779,6.250178167289085,1.4915173005326459,8.456942819073598e-06,1.8181465736067302,0.3022592849227292,3.4866584467576703e-09,1.2242830625953212,2.412010084618139,small_calibration_sample,raw_lasso,0,1488907773,2.024488585877804,-0.20634201227107374,True,True
500.0,5.5404219028859,6.898714454279004,-1.5179466516542561e-05,0.9533997075014685,-0.04660029249853148,-0.11974594979957857,4.472721024920789,5.509778992455152,1.7115907208174856,2.9456429698488128e-08,1.8181465736067302,0.3022592849227292,3.4866584467576703e-09,1.2242830625953212,2.412010084618139,small_calibration_sample,residual_correction,0,1488907773,2.024488585877804,-0.20634201227107374,True,True
500.0,6.0080810588399585,7.4515609964482294,0.3071263214814084,0.836798074105239,-0.163201925894761,-0.38858638452564837,5.051905078377231,6.245262762959577,1.4969340568146654,7.849139556524862e-06,1.8210799807874558,0.3027469516321708,3.4866584467576703e-09,1.2262583272847536,2.415901634290158,small_calibration_sample,linear_recalibration,0,1488907773,2.024488585877804,-0.20340860509034808,True,True
500.0,6.458829927286032,8.068463607413412,0.08114581604787649,0.9580982051365293,-0.041901794863470676,-0.09206702428459561,5.24758100894568,6.451070135929308,2.007137153282154,2.6953768114316612e-08,2.108052916188409,0.35483809267746846,5.335103896163625e-09,1.410885265534091,2.805220566842727,small_calibration_sample,umlr_oracle,0,1488907773,2.024488585877804,0.08356433031060506,True,True
500.0,6.09545578949485,7.601279025107166,0.9296534072085372,0.7728685907150425,-0.22713140928495745,-0.5169448217632808,5.274349568541285,6.606488752105564,1.4514859906321633,1.277396116036464e-05,1.4616504374235626,0.28002142268515107,2.6368196415898535e-07,0.9114787354137275,2.0118221394333977,small_calibration_sample,raw_lasso,1,1733425087,1.8809353064470329,-0.4192848690234703,True,True
500.0,5.132113429540148,6.498766454254994,0.32747124031573244,0.9622071156081059,-0.0377928843918941,-0.09997979761788314,4.170709885997609,5.307274801634131,1.4599507725992578,3.0508852905239936e-07,1.461650437423562,0.28002142268515107,2.6368196415898985e-07,0.9114787354137268,2.011822139433397,small_calibration_sample,residual_correction,1,1733425087,1.8809353064470329,-0.41928486902347095,True,True
500.0,6.091217743602079,7.598182474758989,0.9252101509385403,0.7743942947937394,-0.22560570520626055,-0.5136475816577551,5.266229802472098,6.59736478621637,1.4544395948715536,1.2170224909534182e-05,1.4645358516593028,0.2805742072488477,2.6368196415898985e-07,0.9132780669443037,2.015793636374302,small_calibration_sample,linear_recalibration,1,1733425087,1.8809353064470329,-0.4163994547877301,True,True
500.0,6.171707870400427,7.841899408391199,0.22222787099678942,0.947391164103027,-0.05260883589697296,-0.11523726930750337,4.886753883787031,6.266085396180785,1.7709592750160126,2.6986541163047447e-07,1.7733234622365714,0.3375117465327163,2.210891746434035e-07,1.1101977261495826,2.4364491983235603,small_calibration_sample,umlr_oracle,1,1733425087,1.8809353064470329,-0.10761184421046144,True,True
500.0,6.760432204366969,8.420674918279262,-1.3206384535296487,0.8143623877109599,-0.18563761228904008,-0.3831465135596382,6.007221493571373,7.449552496407844,1.8506595979600378,4.244278008924539e-07,1.8908406248436778,0.3318757746174943,2.0855177962816962e-08,1.2387881567636292,2.5428930929237263,small_calibration_sample,raw_lasso,2,4024576593,2.3661612285684335,-0.4753206037247557,True,True
500.0,6.140704405310467,7.723032669062806,-0.5036857670808086,0.9640316300690408,-0.0359683699309592,-0.08011178990768562,5.261474750069227,6.564315556829223,1.882813623898081,2.580605377551611e-08,1.890840624843677,0.3318757746174943,2.0855177962817193e-08,1.2387881567636283,2.542893092923726,small_calibration_sample,residual_correction,2,4024576593,2.3661612285684335,-0.4753206037247564,True,True
500.0,6.760806962123913,8.422207562168667,-1.3148305859885798,0.8155054510272326,-0.1844945489727674,-0.38067414323617044,6.004382046755036,7.4466524632249875,1.85355878617733,4.100150822808599e-07,1.893494665093808,0.3323416053450051,2.0855177962816962e-08,1.2405269567376922,2.546462373449924,small_calibration_sample,linear_recalibration,2,4024576593,2.3661612285684335,-0.47266656347462543,True,True
500.0,6.973562784593625,8.812251519396664,-0.6152229925220479,0.9332513347317442,-0.06674866526825585,-0.1303330715071241,5.9282343956762436,7.390640374817138,2.1569381636717586,2.238305266475297e-08,2.171622330730949,0.37624185589812525,1.381426667292256e-08,1.4324016659621912,2.910842995499707,small_calibration_sample,umlr_oracle,2,4024576593,2.3661612285684335,-0.19453889783748446,True,True
500.0,6.36539752928083,8.067547038634673,-1.8792803043967679,0.8591825302523433,-0.14081746974765674,-0.31466989674770063,5.308580815259281,6.6076619210156045,1.5353329508640745,1.707807879684772e-05,1.427827693657532,0.3365259487685424,2.633384820769006e-05,0.7666388023610322,2.089016584954032,small_calibration_sample,raw_lasso,3,893582,2.198651378033238,-0.7708236843757059,True,False
500.0,6.162440323813386,7.783128011407352,-2.256682866054588,1.0091453571091293,0.009145357109129337,0.02152486488837398,5.173991562632646,6.385949169367543,1.4179585618157529,2.9055992011559505e-05,1.4278276936575323,0.3365259487685424,2.6333848207689907e-05,0.7666388023610324,2.089016584954032,small_calibration_sample,residual_correction,3,893582,2.198651378033238,-0.7708236843757057,True,False
500.0,6.37065734531457,8.073598906858361,-1.8872894443837471,0.8607479162244097,-0.13925208377559029,-0.31100137511049336,5.310454737633748,6.609796421485649,1.536704227445929,1.6962092520065283e-05,1.4304291216003509,0.33713908157896394,2.6333848207689765e-05,0.7680355784645988,2.092822664736103,small_calibration_sample,linear_recalibration,3,893582,2.198651378033238,-0.7682222564328871,True,False
500.0,6.83202324080408,8.616736166206849,-2.420060555321996,0.9385759450485669,-0.061424054951433105,-0.13021560822983172,5.6837334540179,7.033310666632866,1.5949702590695773,2.2681223244317816e-05,1.5498370962134058,0.3707164436857024,3.435336264119674e-05,0.821472477428789,2.2782017149980227,small_calibration_sample,umlr_oracle,3,893582,2.198651378033238,-0.6488142818198321,True,True
500.0,5.779247717435765,7.184289150664295,-0.36027824052812935,0.8256259062169033,-0.17437409378309665,-0.4219839729465506,4.7043202185618185,5.886036132082447,2.0013887010017526,2.811077862232641e-09,2.049082273410788,0.29707973795236864,1.6165177908938855e-11,1.4653952701286723,2.632769276692904,small_calibration_sample,raw_lasso,4,3733752750,2.415583345373859,-0.366501071963071,True,True
500.0,5.345071080906619,6.5921514611801415,-1.0423988170438565,1.013317312891121,0.013317312891121036,0.03552540853143338,4.06675134075024,5.137901141486721,2.052251652981746,1.467967954495611e-11,2.049082273410787,0.29707973795236864,1.6165177908939275e-11,1.4653952701286714,2.632769276692903,small_calibration_sample,residual_correction,4,3733752750,2.415583345373859,-0.3665010719630719,True,True
500.0,5.7794862783196,7.184421343754734,-0.36695452098870557,0.8270058157124138,-0.17299418428758617,-0.41865662046713226,4.698733734922571,5.880229954133528,2.0051866442205943,2.614569889925333e-09,2.052507006167924,0.297576262041835,1.6165177908939136e-11,1.4678444578693908,2.637169554466457,small_calibration_sample,linear_recalibration,4,3733752750,2.415583345373859,-0.3630763392059353,True,True
500.0,6.54362660438413,8.075579692255332,-1.2852012734350682,1.0163356539608257,0.016335653960825702,0.03557824448287869,4.965841592938204,6.211681281205868,2.544595157080016,8.022633527258177e-12,2.5407132807648822,0.36343797087012786,8.847588921605059e-12,1.8266490313540737,3.2547775301756907,small_calibration_sample,umlr_oracle,4,3733752750,2.415583345373859,0.12512993539102313,True,True
500.0,6.788065468191955,8.331017111850404,1.9386704435543793,0.9551789151865064,-0.04482108481349356,-0.09725014008458559,5.691135216307034,7.041945412084285,1.6568032436934779,2.091279810885699e-06,1.6669604381445562,0.3436622056934887,1.6496538612601004e-06,0.9917505959481974,2.3421702803409152,small_calibration_sample,raw_lasso,5,3850702903,2.151987616656718,-0.4850271785121616,True,True
500.0,6.818399283134167,8.413500266763016,1.8516033366355402,1.0868658397832964,0.08686583978329643,0.18606697579821146,5.677862371727019,7.043527592050522,1.6858310533703738,1.8763643103784425e-06,1.6669604381445555,0.34366220569348865,1.6496538612601061e-06,0.9917505959481968,2.3421702803409143,small_calibration_sample,residual_correction,5,3850702903,2.151987616656718,-0.48502717851216226,True,True
500.0,6.796388349538536,8.342097185680807,1.9408329677218623,0.9567958174433726,-0.04320418255662739,-0.09361622400222493,5.695885991539981,7.04831023834317,1.659980976543041,2.0626429685065765e-06,1.669782225824004,0.3442439482206224,1.6496538612601214e-06,0.9934294058039645,2.3461350458440435,small_calibration_sample,linear_recalibration,5,3850702903,2.151987616656718,-0.48220539083271374,True,True
